delivery_id,timestamp,origin_lat,origin_lon,origin_city,dest_lat,dest_lon,dest_city,distance,traffic_index,temperature,precipitation,wind_speed,weather_condition,vehicle_type,vehicle_capacity_weight,vehicle_capacity_volume,vehicle_avg_speed,package_weight,package_volume,package_priority,special_handling,num_stops,day_of_week,time_of_day,actual_delivery_time
DEL000495,2023-12-10 19:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.45,9.1,0.4,29.5,snow,Medium Truck,3000,20,40,1089.8,7.86,3,False,0,6,19,13030.18
DEL000496,2023-06-26 17:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.5,20.2,0.06,26.9,clear,Large Truck,5000,30,35,1327.61,20.21,1,False,2,0,17,6991.58
DEL000497,2023-09-04 06:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.37,6.0,0.05,24.3,clear,Sprinter,1500,15,50,709.29,6.07,1,False,3,0,6,4354.19
DEL000498,2023-01-02 13:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.73,6.6,0.07,20.6,clear,Small Van,1000,10,45,557.26,3.81,4,False,2,0,13,7940.52
DEL000499,2023-01-04 10:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.2,8.5,0.09,9.8,clear,Large Truck,5000,30,35,3073.68,8.43,5,False,4,2,10,2167.12
DEL000500,2023-09-28 13:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.6,10.8,1.35,19.0,rain,Sprinter,1500,15,50,245.62,1.95,1,False,2,3,13,9068.86
DEL000501,2023-03-19 06:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.4,12.2,0.03,7.9,clear,Large Truck,5000,30,35,3906.62,10.23,5,False,4,6,6,3452.09
DEL000502,2023-08-02 10:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.33,25.5,0.02,1.3,clear,Medium Truck,3000,20,40,600.71,7.24,1,False,2,2,10,4848.45
DEL000503,2023-05-12 20:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.57,12.9,0.05,27.5,cloudy,Medium Truck,3000,20,40,231.95,11.15,3,False,4,4,20,5958.64
DEL000504,2023-12-02 16:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.83,6.3,0.02,14.5,clear,Small Van,1000,10,45,295.2,3.66,5,False,4,5,16,3346.16
DEL000505,2023-04-25 14:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.45,12.7,0.0,22.2,clear,Medium Truck,3000,20,40,28.79,1.22,3,False,4,1,14,4421.56
DEL000506,2023-03-29 09:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.3,17.0,0.08,1.2,clear,Medium Truck,3000,20,40,1776.32,14.94,4,False,1,2,9,1643.24
DEL000507,2023-01-01 20:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.39,7.1,0.03,15.5,clear,Large Truck,5000,30,35,991.07,12.34,2,False,3,6,20,1831.59
DEL000508,2023-12-04 12:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.63,6.7,0.01,9.0,clear,Small Van,1000,10,45,542.29,1.07,2,False,2,0,12,7452.26
DEL000509,2023-05-25 16:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.78,10.6,0.61,18.7,rain,Small Van,1000,10,45,103.34,3.02,3,False,5,3,16,8246.33
DEL000510,2023-02-07 19:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.58,8.1,0.01,9.0,clear,Large Truck,5000,30,35,2944.94,8.77,5,False,5,1,19,5103.57
DEL000511,2023-10-27 20:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.72,10.0,0.2,13.1,cloudy,Sprinter,1500,15,50,770.19,5.43,2,False,0,4,20,4687.77
DEL000512,2023-09-19 18:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.94,12.1,0.83,3.9,rain,Medium Truck,3000,20,40,1528.63,5.87,4,False,1,1,18,3189.81
DEL000513,2023-11-19 09:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.94,12.2,0.09,4.3,clear,Medium Truck,3000,20,40,2210.4,9.78,1,True,5,6,9,2716.16
DEL000514,2023-10-08 13:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.51,10.6,0.0,12.3,clear,Large Truck,5000,30,35,184.71,9.43,1,False,1,6,13,4185.11
DEL000515,2023-01-23 10:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.23,0.2,0.99,13.9,rain,Large Truck,5000,30,35,274.02,5.33,3,False,5,0,10,2266.33
DEL000516,2023-08-16 12:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.36,21.4,1.22,0.7,rain,Medium Truck,3000,20,40,1669.55,3.93,3,False,5,2,12,4554.65
DEL000517,2023-03-13 06:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.54,14.5,0.03,9.9,clear,Sprinter,1500,15,50,533.66,4.99,3,False,0,0,6,1920.7
DEL000518,2023-09-18 15:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.26,9.6,0.29,22.1,cloudy,Medium Truck,3000,20,40,1784.55,2.67,2,False,5,0,15,335.53
DEL000519,2023-12-31 08:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,1.17,7.2,0.01,5.3,clear,Large Truck,5000,30,35,3395.31,1.99,1,False,1,6,8,11026.68
DEL000520,2023-03-26 17:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.99,10.6,1.85,19.5,rain,Small Van,1000,10,45,563.33,7.76,1,False,4,6,17,4517.95
DEL000521,2023-07-03 08:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.54,20.8,0.53,0.1,rain,Large Truck,5000,30,35,2308.57,17.62,1,False,0,0,8,2502.56
DEL000522,2023-09-28 20:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.35,8.0,0.13,28.1,cloudy,Medium Truck,3000,20,40,1440.97,4.79,2,False,2,3,20,7225.88
DEL000523,2023-09-19 15:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.25,5.7,0.68,2.8,rain,Medium Truck,3000,20,40,349.93,1.98,1,False,3,1,15,2766.66
DEL000524,2023-10-14 10:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.69,7.8,0.12,7.8,cloudy,Small Van,1000,10,45,572.44,6.2,1,False,0,5,10,299.8
DEL000525,2023-03-30 10:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.66,16.3,1.05,10.9,rain,Sprinter,1500,15,50,422.27,7.79,3,False,3,3,10,6613.83
DEL000526,2023-03-25 14:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.74,17.7,0.6,8.5,rain,Sprinter,1500,15,50,591.87,7.32,4,False,1,5,14,404.53
DEL000527,2023-03-13 16:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.39,10.9,0.02,17.6,clear,Medium Truck,3000,20,40,792.39,14.94,1,False,1,0,16,2065.69
DEL000528,2023-02-20 11:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.38,5.0,0.1,25.3,clear,Sprinter,1500,15,50,182.86,0.36,3,False,2,0,11,4655.17
DEL000529,2023-12-31 13:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.33,2.3,0.13,10.7,cloudy,Medium Truck,3000,20,40,2343.85,14.33,5,False,1,6,13,3875.87
DEL000530,2023-11-22 10:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.66,7.2,0.01,8.1,clear,Sprinter,1500,15,50,486.41,10.95,5,True,3,2,10,2123.76
DEL000531,2023-04-09 12:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.44,15.2,0.05,7.8,clear,Sprinter,1500,15,50,712.94,8.72,3,False,5,6,12,7405.44
DEL000532,2023-08-05 14:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.3,21.4,0.21,17.1,cloudy,Sprinter,1500,15,50,1065.43,11.92,4,True,2,5,14,261.44
DEL000533,2023-11-18 15:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.74,11.8,1.51,15.4,rain,Sprinter,1500,15,50,793.79,3.12,4,True,5,5,15,11343.56
DEL000534,2023-01-17 06:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.25,3.2,0.05,27.8,clear,Small Van,1000,10,45,633.88,7.23,4,False,0,1,6,1703.38
DEL000535,2023-07-22 20:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.29,23.7,0.1,6.1,clear,Medium Truck,3000,20,40,525.52,5.43,4,False,5,5,20,5667.19
DEL000536,2023-03-30 14:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.48,10.0,0.07,2.0,clear,Sprinter,1500,15,50,905.68,7.82,4,False,3,3,14,3786.94
DEL000537,2023-08-25 18:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.49,23.0,0.0,20.0,clear,Large Truck,5000,30,35,2768.77,2.83,2,False,3,4,18,3790.54
DEL000538,2023-07-26 11:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.24,26.3,0.12,15.5,cloudy,Large Truck,5000,30,35,2444.46,12.22,1,False,2,2,11,3436.78
DEL000539,2023-07-06 20:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.65,21.2,0.02,14.1,cloudy,Small Van,1000,10,45,411.93,3.05,3,False,3,3,20,5893.09
DEL000540,2023-03-24 16:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,1.14,16.9,1.68,9.5,rain,Sprinter,1500,15,50,273.86,7.13,3,False,3,4,16,3554.7
DEL000541,2023-11-20 20:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.21,12.4,0.08,6.3,clear,Large Truck,5000,30,35,2579.08,22.32,3,True,1,0,20,5194.73
DEL000542,2023-03-14 13:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.25,15.2,0.05,26.3,clear,Sprinter,1500,15,50,574.71,11.02,2,False,5,1,13,291.02
DEL000543,2023-04-01 15:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.3,19.6,1.59,7.7,rain,Small Van,1000,10,45,235.23,7.34,1,False,3,5,15,315.11
DEL000544,2023-08-15 20:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.72,26.0,0.18,25.3,cloudy,Small Van,1000,10,45,344.32,7.75,5,False,0,1,20,9285.49
DEL000545,2023-07-03 09:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,1.12,21.2,0.01,24.2,clear,Medium Truck,3000,20,40,1859.26,4.46,4,False,3,0,9,3648.0
DEL000546,2023-01-18 18:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.91,7.6,0.07,20.7,cloudy,Sprinter,1500,15,50,627.89,7.98,2,False,1,2,18,9493.91
DEL000547,2023-09-07 19:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.77,8.6,0.01,4.9,clear,Small Van,1000,10,45,234.34,4.96,2,False,3,3,19,8145.3
DEL000548,2023-05-23 10:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.34,19.9,0.11,21.1,cloudy,Small Van,1000,10,45,501.22,4.95,5,False,4,1,10,7356.36
DEL000549,2023-08-08 17:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.63,27.5,0.03,8.8,clear,Large Truck,5000,30,35,1430.21,12.79,4,True,4,1,17,8314.32
DEL000550,2023-03-13 18:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.38,17.0,0.22,20.7,cloudy,Medium Truck,3000,20,40,1438.0,5.01,4,False,4,0,18,2196.22
DEL000551,2023-11-30 12:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.24,9.8,0.84,12.9,snow,Sprinter,1500,15,50,979.8,4.66,5,False,1,3,12,398.98
DEL000552,2023-09-09 13:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.69,14.1,0.06,22.3,clear,Medium Truck,3000,20,40,1623.57,11.6,5,False,2,5,13,4804.47
DEL000553,2023-07-21 10:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.72,20.3,0.01,6.8,cloudy,Medium Truck,3000,20,40,2348.85,15.31,1,False,1,4,10,5191.82
DEL000554,2023-06-24 19:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.67,22.7,0.06,13.4,clear,Large Truck,5000,30,35,317.91,9.32,5,False,0,5,19,8319.63
DEL000555,2023-09-29 10:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.38,12.2,1.08,14.7,rain,Sprinter,1500,15,50,186.45,4.99,3,False,0,4,10,5187.34
DEL000556,2023-03-12 14:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.47,11.2,1.59,5.1,rain,Sprinter,1500,15,50,964.36,3.91,1,False,3,6,14,8439.03
DEL000557,2023-10-17 18:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.45,8.9,0.07,27.3,clear,Sprinter,1500,15,50,935.95,1.53,4,False,3,1,18,2521.59
DEL000558,2023-09-18 12:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.67,7.0,0.04,18.6,clear,Medium Truck,3000,20,40,2205.48,8.84,1,False,5,0,12,2653.03
DEL000559,2023-06-03 14:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.3,21.8,0.07,29.9,clear,Large Truck,5000,30,35,1703.81,4.93,5,False,0,5,14,202.08
DEL000560,2023-04-03 15:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.46,18.6,0.05,17.9,clear,Medium Truck,3000,20,40,1343.09,15.09,3,False,1,0,15,4674.47
DEL000561,2023-07-06 20:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.65,23.2,0.03,2.4,clear,Small Van,1000,10,45,367.53,6.23,2,False,2,3,20,286.2
DEL000562,2023-07-22 13:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.73,28.9,0.08,18.2,clear,Large Truck,5000,30,35,3711.64,6.03,1,False,1,5,13,2328.31
DEL000563,2023-04-29 20:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.23,13.4,0.01,26.2,clear,Sprinter,1500,15,50,1087.22,11.91,5,False,3,5,20,5808.35
DEL000564,2023-11-29 17:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.89,12.0,0.26,0.7,cloudy,Sprinter,1500,15,50,558.85,1.7,3,False,4,2,17,5505.93
DEL000565,2023-05-08 19:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.58,10.9,0.17,20.0,cloudy,Medium Truck,3000,20,40,1842.06,12.98,4,False,2,0,19,4367.19
DEL000566,2023-01-21 13:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.52,7.6,0.02,26.5,clear,Medium Truck,3000,20,40,1673.08,7.43,4,False,1,5,13,2976.52
DEL000567,2023-01-06 06:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.46,0.8,0.04,0.1,clear,Sprinter,1500,15,50,444.39,3.94,4,True,3,4,6,3788.73
DEL000568,2023-06-13 09:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.84,28.2,0.08,27.1,clear,Sprinter,1500,15,50,157.14,0.31,4,False,3,1,9,6167.74
DEL000569,2023-06-06 07:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,1.05,27.9,0.28,1.9,cloudy,Sprinter,1500,15,50,990.06,7.21,5,False,1,1,7,4134.78
DEL000570,2023-02-21 12:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.47,9.7,0.08,26.6,cloudy,Small Van,1000,10,45,292.41,0.48,3,False,3,1,12,4723.04
DEL000571,2023-02-18 07:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.94,9.8,0.54,15.1,rain,Small Van,1000,10,45,575.99,6.07,4,False,5,5,7,4899.47
DEL000572,2023-03-19 19:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.42,18.1,0.04,22.2,clear,Large Truck,5000,30,35,3597.89,20.34,2,True,4,6,19,3733.98
DEL000573,2023-05-03 16:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.49,15.9,0.05,5.6,clear,Sprinter,1500,15,50,12.04,4.73,5,False,5,2,16,6838.73
DEL000574,2023-07-10 10:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.38,27.7,0.06,4.1,clear,Sprinter,1500,15,50,674.12,0.74,4,False,2,0,10,6808.2
DEL000575,2023-05-29 18:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.59,17.9,0.04,9.1,cloudy,Sprinter,1500,15,50,421.33,6.36,1,False,5,0,18,8111.24
DEL000576,2023-10-18 10:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.72,10.0,0.0,21.3,cloudy,Small Van,1000,10,45,680.33,4.1,3,True,0,2,10,8195.85
DEL000577,2023-07-31 11:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.8,26.6,0.16,15.0,cloudy,Large Truck,5000,30,35,3498.29,17.07,5,False,0,0,11,6967.84
DEL000578,2023-10-29 11:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.8,5.0,0.09,10.8,cloudy,Large Truck,5000,30,35,770.77,13.0,2,False,0,6,11,5350.6
DEL000579,2023-07-31 08:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.14,22.5,0.07,5.8,clear,Small Van,1000,10,45,613.71,6.73,2,False,3,0,8,5245.3
DEL000580,2023-10-13 06:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.28,7.9,0.28,15.3,cloudy,Large Truck,5000,30,35,2756.4,21.68,4,True,1,4,6,243.81
DEL000581,2023-01-02 07:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.77,6.5,0.06,13.0,clear,Small Van,1000,10,45,327.98,1.64,3,False,4,0,7,2148.39
DEL000582,2023-01-08 13:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.6,2.4,0.02,13.6,clear,Large Truck,5000,30,35,2140.07,23.1,5,False,0,6,13,7952.99
DEL000583,2023-08-18 12:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.73,29.0,0.71,9.0,rain,Small Van,1000,10,45,193.79,4.24,1,False,1,4,12,4049.02
DEL000584,2023-11-07 13:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.41,5.2,0.84,17.6,rain,Sprinter,1500,15,50,1081.58,0.79,3,False,5,1,13,4669.92
DEL000585,2023-07-13 11:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.27,29.8,0.15,1.0,cloudy,Small Van,1000,10,45,126.28,4.89,3,False,4,3,11,2815.35
DEL000586,2023-11-01 18:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,1.15,12.0,0.07,9.6,clear,Large Truck,5000,30,35,2799.13,22.76,4,False,4,2,18,5451.28
DEL000587,2023-03-25 14:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.62,11.1,0.62,5.1,rain,Sprinter,1500,15,50,581.71,3.79,4,False,2,5,14,6428.11
DEL000588,2023-10-23 10:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.36,11.8,0.25,29.9,cloudy,Medium Truck,3000,20,40,449.75,15.61,3,False,3,0,10,6393.22
DEL000589,2023-02-03 17:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,1.18,4.8,0.09,0.0,clear,Medium Truck,3000,20,40,1041.14,11.71,3,False,0,4,17,10140.01
DEL000590,2023-04-20 11:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.53,15.9,0.24,20.4,cloudy,Sprinter,1500,15,50,151.51,8.35,2,False,2,3,11,2204.99
DEL000591,2023-06-25 08:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.61,23.8,0.06,7.7,clear,Small Van,1000,10,45,144.65,0.57,1,False,0,6,8,2248.17
DEL000592,2023-01-07 09:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.77,2.9,0.03,22.6,clear,Small Van,1000,10,45,106.45,4.97,5,False,0,5,9,4491.09
DEL000593,2023-02-20 14:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.71,5.6,0.01,26.2,clear,Small Van,1000,10,45,255.63,2.86,1,False,3,0,14,327.95
DEL000594,2023-03-29 07:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.91,15.6,0.05,18.0,clear,Small Van,1000,10,45,716.03,2.24,5,False,4,2,7,6065.76
DEL000595,2023-06-03 12:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.73,21.6,0.29,29.6,cloudy,Small Van,1000,10,45,60.93,1.02,5,False,4,5,12,3405.71
DEL000596,2023-08-16 15:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.27,21.0,0.26,8.7,cloudy,Sprinter,1500,15,50,830.7,7.06,1,False,1,2,15,3749.6
DEL000597,2023-10-27 11:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.24,14.7,1.94,8.3,rain,Sprinter,1500,15,50,622.64,7.27,5,False,4,4,11,2893.74
DEL000598,2023-10-23 06:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.57,14.7,0.09,16.1,clear,Sprinter,1500,15,50,496.33,7.02,1,False,1,0,6,4100.77
DEL000599,2023-06-28 19:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.51,28.0,0.0,18.8,clear,Large Truck,5000,30,35,2224.43,10.44,1,False,5,2,19,3730.74
DEL000600,2023-01-14 20:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.41,6.2,0.02,1.6,clear,Large Truck,5000,30,35,3593.55,5.0,1,False,1,5,20,6753.72
DEL000601,2023-02-04 20:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.6,7.9,1.24,29.8,rain,Large Truck,5000,30,35,3222.0,4.21,5,False,4,5,20,6850.47
DEL000602,2023-02-05 07:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.44,5.4,0.21,21.8,cloudy,Medium Truck,3000,20,40,423.08,4.58,5,True,2,6,7,2155.38
DEL000603,2023-02-24 08:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,1.14,6.2,0.04,12.8,clear,Large Truck,5000,30,35,1979.7,19.51,1,True,2,4,8,402.98
DEL000604,2023-11-02 10:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.42,10.4,0.21,3.2,cloudy,Sprinter,1500,15,50,1043.88,1.7,4,False,4,3,10,2197.28
DEL000605,2023-05-02 19:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.78,14.5,0.87,13.4,rain,Large Truck,5000,30,35,2975.62,16.35,4,False,1,1,19,369.51
DEL000606,2023-03-06 19:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.27,17.8,0.22,20.2,cloudy,Small Van,1000,10,45,720.9,1.86,2,False,3,0,19,4060.3
DEL000607,2023-08-29 06:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.68,25.8,0.0,16.9,clear,Sprinter,1500,15,50,466.76,8.97,4,False,0,1,6,2043.38
DEL000608,2023-07-31 11:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.69,20.9,0.06,6.1,clear,Large Truck,5000,30,35,695.33,4.21,4,False,3,0,11,8049.29
DEL000609,2023-11-04 16:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.88,5.7,0.6,22.5,rain,Large Truck,5000,30,35,1941.67,1.82,1,False,5,5,16,6671.49
DEL000610,2023-03-10 09:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.91,18.8,1.14,16.3,rain,Large Truck,5000,30,35,3583.71,2.37,5,False,0,4,9,11626.51
DEL000611,2023-12-08 11:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.21,9.9,0.05,21.8,clear,Medium Truck,3000,20,40,1289.91,8.26,1,False,2,4,11,3305.42
DEL000612,2023-07-11 12:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.71,28.5,0.1,21.5,clear,Small Van,1000,10,45,733.26,5.02,3,True,0,1,12,4512.22
DEL000613,2023-12-11 09:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.82,7.0,1.04,17.3,snow,Large Truck,5000,30,35,3697.69,12.81,4,True,4,0,9,16324.69
DEL000614,2023-12-29 14:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.74,2.5,0.02,28.3,clear,Medium Truck,3000,20,40,1145.4,13.33,2,False,4,4,14,2274.73
DEL000615,2023-04-03 07:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.59,12.5,1.89,26.3,rain,Sprinter,1500,15,50,367.94,1.61,2,True,2,0,7,6908.4
DEL000616,2023-11-07 18:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.61,8.9,0.05,26.4,clear,Sprinter,1500,15,50,1122.18,11.77,2,True,5,1,18,4592.36
DEL000617,2023-09-04 20:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.51,6.0,0.88,15.4,rain,Small Van,1000,10,45,503.29,5.68,4,False,1,0,20,8692.89
