delivery_id,timestamp,origin_lat,origin_lon,origin_city,dest_lat,dest_lon,dest_city,distance,traffic_index,temperature,precipitation,wind_speed,weather_condition,vehicle_type,vehicle_capacity_weight,special_handling,num_stops,day_of_week,time_of_day,actual_delivery_time
DEL000568,6/13/2023 9:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.84,28.2,0.08,27.1,clear,Sprinter,1500,FALSE,3,1,9,6167.74
DEL000569,6/6/2023 7:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,1.05,27.9,0.28,1.9,cloudy,Sprinter,1500,FALSE,1,1,7,4134.78
DEL000570,2/21/2023 12:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.47,9.7,0.08,26.6,cloudy,Small Van,1000,FALSE,3,1,12,4723.04
DEL000571,2/18/2023 7:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.94,9.8,0.54,15.1,rain,Small Van,1000,FALSE,5,5,7,4899.47
DEL000572,3/19/2023 19:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.42,18.1,0.04,22.2,clear,Large Truck,5000,TRUE,4,6,19,3733.98
DEL000573,5/3/2023 16:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.49,15.9,0.05,5.6,clear,Sprinter,1500,FALSE,5,2,16,6838.73
DEL000574,7/10/2023 10:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.38,27.7,0.06,4.1,clear,Sprinter,1500,FALSE,2,0,10,6808.2
DEL000575,5/29/2023 18:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.59,17.9,0.04,9.1,cloudy,Sprinter,1500,FALSE,5,0,18,8111.24
DEL000576,10/18/2023 10:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.72,10,0,21.3,cloudy,Small Van,1000,TRUE,0,2,10,8195.85
DEL000577,7/31/2023 11:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.8,26.6,0.16,15,cloudy,Large Truck,5000,FALSE,0,0,11,6967.84
DEL000578,10/29/2023 11:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.8,5,0.09,10.8,cloudy,Large Truck,5000,FALSE,0,6,11,5350.6
DEL000579,7/31/2023 8:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.14,22.5,0.07,5.8,clear,Small Van,1000,FALSE,3,0,8,5245.3
DEL000580,10/13/2023 6:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.28,7.9,0.28,15.3,cloudy,Large Truck,5000,TRUE,1,4,6,243.81
DEL000581,1/2/2023 7:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.77,6.5,0.06,13,clear,Small Van,1000,FALSE,4,0,7,2148.39
DEL000582,1/8/2023 13:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.6,2.4,0.02,13.6,clear,Large Truck,5000,FALSE,0,6,13,7952.99
DEL000583,8/18/2023 12:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.73,29,0.71,9,rain,Small Van,1000,FALSE,1,4,12,4049.02
DEL000584,11/7/2023 13:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.41,5.2,0.84,17.6,rain,Sprinter,1500,FALSE,5,1,13,4669.92
DEL000585,7/13/2023 11:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.27,29.8,0.15,1,cloudy,Small Van,1000,FALSE,4,3,11,2815.35
DEL000586,11/1/2023 18:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,1.15,12,0.07,9.6,clear,Large Truck,5000,FALSE,4,2,18,5451.28
DEL000587,3/25/2023 14:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.62,11.1,0.62,5.1,rain,Sprinter,1500,FALSE,2,5,14,6428.11
DEL000588,10/23/2023 10:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.36,11.8,0.25,29.9,cloudy,Medium Truck,3000,FALSE,3,0,10,6393.22
DEL000589,2/3/2023 17:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,1.18,4.8,0.09,0,clear,Medium Truck,3000,FALSE,0,4,17,10140.01
DEL000590,4/20/2023 11:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.53,15.9,0.24,20.4,cloudy,Sprinter,1500,FALSE,2,3,11,2204.99
DEL000591,6/25/2023 8:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.61,23.8,0.06,7.7,clear,Small Van,1000,FALSE,0,6,8,2248.17
DEL000592,1/7/2023 9:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.77,2.9,0.03,22.6,clear,Small Van,1000,FALSE,0,5,9,4491.09
DEL000593,2/20/2023 14:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.71,5.6,0.01,26.2,clear,Small Van,1000,FALSE,3,0,14,327.95
DEL000594,3/29/2023 7:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.91,15.6,0.05,18,clear,Small Van,1000,FALSE,4,2,7,6065.76
DEL000595,6/3/2023 12:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.73,21.6,0.29,29.6,cloudy,Small Van,1000,FALSE,4,5,12,3405.71
DEL000596,8/16/2023 15:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.27,21,0.26,8.7,cloudy,Sprinter,1500,FALSE,1,2,15,3749.6
DEL000597,10/27/2023 11:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.24,14.7,1.94,8.3,rain,Sprinter,1500,FALSE,4,4,11,2893.74
DEL000598,10/23/2023 6:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.57,14.7,0.09,16.1,clear,Sprinter,1500,FALSE,1,0,6,4100.77
DEL000599,6/28/2023 19:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.51,28,0,18.8,clear,Large Truck,5000,FALSE,5,2,19,3730.74
DEL000600,1/14/2023 20:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.41,6.2,0.02,1.6,clear,Large Truck,5000,FALSE,1,5,20,6753.72
DEL000601,2/4/2023 20:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.6,7.9,1.24,29.8,rain,Large Truck,5000,FALSE,4,5,20,6850.47
DEL000602,2/5/2023 7:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.44,5.4,0.21,21.8,cloudy,Medium Truck,3000,TRUE,2,6,7,2155.38
DEL000603,2/24/2023 8:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,1.14,6.2,0.04,12.8,clear,Large Truck,5000,TRUE,2,4,8,402.98
DEL000604,11/2/2023 10:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.42,10.4,0.21,3.2,cloudy,Sprinter,1500,FALSE,4,3,10,2197.28
DEL000605,5/2/2023 19:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.78,14.5,0.87,13.4,rain,Large Truck,5000,FALSE,1,1,19,369.51
DEL000606,3/6/2023 19:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.27,17.8,0.22,20.2,cloudy,Small Van,1000,FALSE,3,0,19,4060.3
DEL000607,8/29/2023 6:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.68,25.8,0,16.9,clear,Sprinter,1500,FALSE,0,1,6,2043.38
DEL000608,7/31/2023 11:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.69,20.9,0.06,6.1,clear,Large Truck,5000,FALSE,3,0,11,8049.29
DEL000609,11/4/2023 16:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.88,5.7,0.6,22.5,rain,Large Truck,5000,FALSE,5,5,16,6671.49
DEL000610,3/10/2023 9:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.91,18.8,1.14,16.3,rain,Large Truck,5000,FALSE,0,4,9,11626.51
DEL000611,12/8/2023 11:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.21,9.9,0.05,21.8,clear,Medium Truck,3000,FALSE,2,4,11,3305.42
DEL000612,7/11/2023 12:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.71,28.5,0.1,21.5,clear,Small Van,1000,TRUE,0,1,12,4512.22
DEL000613,12/11/2023 9:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.82,7,1.04,17.3,snow,Large Truck,5000,TRUE,4,0,9,16324.69
DEL000614,12/29/2023 14:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.74,2.5,0.02,28.3,clear,Medium Truck,3000,FALSE,4,4,14,2274.73
DEL000615,4/3/2023 7:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.59,12.5,1.89,26.3,rain,Sprinter,1500,TRUE,2,0,7,6908.4
DEL000616,11/7/2023 18:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.61,8.9,0.05,26.4,clear,Sprinter,1500,TRUE,5,1,18,4592.36
DEL000617,9/4/2023 20:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.51,6,0.88,15.4,rain,Small Van,1000,FALSE,1,0,20,8692.89
DEL000618,1/2/2023 8:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.51,1.1,0.12,14.2,cloudy,Large Truck,5000,FALSE,0,0,8,237.14
DEL000619,3/26/2023 9:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.94,16.9,0.95,5.6,rain,Sprinter,1500,FALSE,3,6,9,4213.98
DEL000620,5/23/2023 9:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,1.12,11.9,0.08,9.5,clear,Medium Truck,3000,FALSE,1,1,9,9658.46
DEL000621,5/8/2023 10:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.44,15.3,1.88,9,rain,Sprinter,1500,FALSE,3,0,10,5861.88
DEL000622,7/6/2023 11:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.43,26.8,0.15,12.1,cloudy,Sprinter,1500,FALSE,1,3,11,287.04
DEL000623,5/22/2023 16:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.35,19.2,0.03,9.4,cloudy,Small Van,1000,FALSE,0,0,16,4689.07
DEL000624,1/11/2023 8:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.93,8.3,0.07,21.4,clear,Medium Truck,3000,FALSE,1,2,8,351.18
DEL000625,3/4/2023 14:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.69,10.7,0.01,16.4,clear,Medium Truck,3000,FALSE,5,5,14,8048.41
DEL000626,5/12/2023 8:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,1.04,10.8,0.11,10.4,cloudy,Medium Truck,3000,FALSE,3,4,8,5514.06
DEL000627,11/28/2023 15:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.61,5.8,0.09,8.7,clear,Sprinter,1500,FALSE,1,1,15,5066.62
DEL000628,9/27/2023 9:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.69,12.3,0.01,14.1,cloudy,Small Van,1000,FALSE,5,2,9,8404.87
DEL000629,6/18/2023 6:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.46,25.8,0.02,1,clear,Sprinter,1500,FALSE,5,6,6,6948.96
DEL000630,8/1/2023 14:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.65,27.3,0.01,13.2,clear,Large Truck,5000,FALSE,3,1,14,362.18
DEL000631,1/24/2023 16:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.37,0.9,0.01,19.1,clear,Sprinter,1500,FALSE,2,1,16,3769.86
DEL000632,7/5/2023 14:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.72,28,0.05,12.2,clear,Sprinter,1500,FALSE,5,2,14,5122.28
DEL000633,10/30/2023 8:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.45,7.4,0,4.4,clear,Small Van,1000,FALSE,5,0,8,7382.32
DEL000634,8/16/2023 7:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.62,25.5,0.09,4.6,clear,Sprinter,1500,FALSE,4,2,7,361.27
DEL000635,9/4/2023 17:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,1.06,8.3,1.32,22.8,snow,Small Van,1000,FALSE,5,0,17,17420.72
DEL000636,4/26/2023 14:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.39,17.9,0.05,23.4,clear,Sprinter,1500,FALSE,3,2,14,294.67
DEL000637,3/6/2023 10:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.52,13,1.27,1.1,snow,Large Truck,5000,FALSE,1,0,10,432.88
DEL000638,5/30/2023 13:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.71,17.1,0.29,2.1,cloudy,Medium Truck,3000,FALSE,2,1,13,8391.04
DEL000639,6/21/2023 17:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,1.15,22.5,0.25,25,cloudy,Sprinter,1500,FALSE,1,2,17,2952.05
DEL000640,12/21/2023 18:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.55,3.3,0.08,28.8,clear,Small Van,1000,FALSE,5,3,18,4326.86
DEL000641,7/29/2023 15:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.28,25.9,0.03,12.8,clear,Medium Truck,3000,FALSE,0,5,15,3595.08
DEL000642,3/20/2023 7:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.59,13.8,0.09,11.8,clear,Medium Truck,3000,FALSE,4,0,7,386.73
DEL000643,3/21/2023 13:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.46,12.2,0.29,24.4,cloudy,Small Van,1000,TRUE,0,1,13,3996.59
DEL000644,11/1/2023 14:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.63,10.5,0.08,9.7,clear,Medium Truck,3000,FALSE,5,2,14,4094.71
DEL000645,3/29/2023 12:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.2,18.2,0.02,24.6,clear,Small Van,1000,FALSE,3,2,12,1717.38
DEL000646,12/2/2023 12:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.46,3.8,0.04,22.7,clear,Small Van,1000,FALSE,4,5,12,1759.87
DEL000647,10/27/2023 20:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.65,14.5,0.04,23.8,clear,Large Truck,5000,FALSE,3,4,20,2361.74
DEL000648,2/13/2023 20:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.34,8.1,0.05,20.5,clear,Small Van,1000,FALSE,0,0,20,1736.99
DEL000649,11/23/2023 15:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.75,13.8,0.83,7.5,snow,Medium Truck,3000,FALSE,0,3,15,8393.85
DEL000650,8/11/2023 10:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.65,28.5,0.02,18.6,clear,Large Truck,5000,FALSE,1,4,10,4787.3
DEL000651,9/23/2023 13:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.32,12.8,0.27,15.2,cloudy,Medium Truck,3000,FALSE,3,5,13,2173.29
DEL000652,11/3/2023 9:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.12,14.3,0.05,5.7,clear,Medium Truck,3000,FALSE,5,4,9,6035.34
DEL000653,8/11/2023 7:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.92,20.8,0.09,18.6,clear,Sprinter,1500,FALSE,3,4,7,3325.99
DEL000654,6/1/2023 20:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.73,22.4,0.09,26.8,cloudy,Large Truck,5000,FALSE,3,3,20,3646.6
DEL000655,12/14/2023 11:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.76,7.3,0.46,15.6,snow,Medium Truck,3000,FALSE,1,3,11,5290.67
DEL000656,7/11/2023 10:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.34,28.2,0.06,5.8,clear,Large Truck,5000,FALSE,3,1,10,6247.53
DEL000657,5/19/2023 14:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.41,13.1,0.08,25.3,clear,Large Truck,5000,FALSE,2,4,14,2110.92
DEL000658,9/13/2023 15:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.64,7.2,0.09,17.8,clear,Small Van,1000,FALSE,5,2,15,4675.02
DEL000659,6/11/2023 8:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.9,25.7,0.09,14.7,clear,Small Van,1000,FALSE,1,6,8,6228.28
DEL000660,11/26/2023 9:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.79,9.5,0.05,16.2,clear,Medium Truck,3000,FALSE,4,6,9,2457.17
DEL000661,10/15/2023 18:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.39,14.8,1.16,15.5,rain,Sprinter,1500,FALSE,4,6,18,3600.14
DEL000662,12/3/2023 16:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.74,9.9,1.91,19.4,rain,Sprinter,1500,FALSE,5,6,16,6342.42
DEL000663,10/27/2023 8:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.68,9.9,0.04,2.8,clear,Sprinter,1500,TRUE,4,4,8,7257.38
DEL000664,11/7/2023 19:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.41,11.2,0.1,5.9,clear,Small Van,1000,FALSE,0,1,19,3387.38
DEL000665,8/5/2023 10:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.59,24.4,0.01,18.2,clear,Medium Truck,3000,FALSE,0,5,10,4407.27
DEL000666,7/14/2023 9:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.46,22.1,0.09,26.6,clear,Medium Truck,3000,FALSE,2,4,9,1737.36
DEL000667,7/9/2023 11:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.48,28.2,0.03,13.9,clear,Small Van,1000,FALSE,1,6,11,2715.66
DEL000668,10/24/2023 10:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.47,12.3,0.05,10.5,clear,Large Truck,5000,FALSE,0,1,10,2150.14
DEL000669,7/31/2023 20:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.67,20.6,0.08,24,cloudy,Large Truck,5000,FALSE,3,0,20,3694.08
DEL000670,11/24/2023 13:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.44,6.1,0.09,0.3,clear,Sprinter,1500,FALSE,2,4,13,3986.5
DEL000671,11/6/2023 18:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,1.16,9.2,0.01,26.9,clear,Sprinter,1500,FALSE,0,0,18,9191.94
DEL000672,12/31/2023 11:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.28,7.4,0.02,6,clear,Sprinter,1500,FALSE,3,6,11,1675.56
DEL000673,12/23/2023 14:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.4,2.3,0.04,3.1,cloudy,Sprinter,1500,FALSE,3,5,14,1960.2
DEL000674,1/10/2023 13:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.79,4.6,0.08,10.8,clear,Small Van,1000,FALSE,5,1,13,7915.46
DEL000675,5/27/2023 16:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,1.03,15.7,1.37,20.2,rain,Large Truck,5000,FALSE,2,5,16,492.28
DEL000676,6/11/2023 8:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,1.06,23.5,0.09,11.5,clear,Small Van,1000,FALSE,3,6,8,9521.98
DEL000677,9/18/2023 11:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.25,14.7,0.05,11.7,clear,Medium Truck,3000,FALSE,1,0,11,1833.19
DEL000678,3/14/2023 17:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,1.07,19.4,0,25.3,cloudy,Large Truck,5000,FALSE,5,1,17,4710.54
DEL000679,11/17/2023 10:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.22,11.2,0.1,16.5,clear,Medium Truck,3000,FALSE,3,4,10,5348.61
DEL000680,7/7/2023 17:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,1.18,22.9,0.09,29.2,clear,Sprinter,1500,FALSE,2,4,17,374.99
DEL000681,8/17/2023 11:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.47,26.4,0.12,25.4,cloudy,Small Van,1000,FALSE,4,3,11,3968.8
DEL000682,10/1/2023 15:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.74,7.6,0.04,29,clear,Sprinter,1500,FALSE,2,6,15,3182.16
DEL000683,9/13/2023 18:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,1.12,12.1,0.07,24.6,clear,Medium Truck,3000,FALSE,5,2,18,10676.38
DEL000684,4/1/2023 9:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.68,12.6,0.04,19.2,clear,Large Truck,5000,FALSE,4,5,9,7447.45
DEL000685,3/24/2023 16:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.41,12.7,0.06,9.3,clear,Small Van,1000,FALSE,1,4,16,3607.26
DEL000686,9/8/2023 19:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.25,10.1,1.48,27.4,rain,Medium Truck,3000,FALSE,2,4,19,7842.92
DEL000687,3/5/2023 12:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.35,19.6,0.01,15.8,clear,Medium Truck,3000,FALSE,0,6,12,1908.08
DEL000688,4/1/2023 6:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.61,11.5,0.05,1.4,cloudy,Medium Truck,3000,FALSE,2,5,6,4874.12
DEL000689,2/2/2023 6:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.51,7.5,0.04,3.7,cloudy,Large Truck,5000,FALSE,2,3,6,288.56
DEL000690,10/8/2023 12:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.25,5.2,0.03,11.8,clear,Large Truck,5000,FALSE,5,6,12,5601.26
DEL000691,12/10/2023 20:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.57,2.7,0.95,16,rain,Large Truck,5000,FALSE,1,6,20,3571.97
DEL000692,7/3/2023 19:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.64,27.1,0.07,13.6,clear,Medium Truck,3000,FALSE,4,0,19,329.06
DEL000693,9/5/2023 10:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.24,10.6,0.27,18.2,cloudy,Large Truck,5000,FALSE,4,1,10,1705.47
DEL000694,1/15/2023 7:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.73,1.1,0.04,21.5,clear,Sprinter,1500,TRUE,4,6,7,303.63
DEL000695,6/1/2023 6:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.39,24.4,1.65,5.9,rain,Sprinter,1500,FALSE,0,3,6,4694.86
DEL000696,1/1/2023 12:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.58,9.7,1.01,15.3,snow,Small Van,1000,FALSE,4,6,12,7858.14
DEL000697,9/30/2023 10:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.49,11.7,0.08,24.6,clear,Large Truck,5000,FALSE,1,5,10,4270.4
DEL000698,1/14/2023 13:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.24,2.2,0.03,1.3,clear,Sprinter,1500,FALSE,2,5,13,1715.29
DEL000699,5/14/2023 13:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.32,10.1,0.06,27,clear,Medium Truck,3000,FALSE,0,6,13,193.01
DEL000700,11/27/2023 8:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.41,11.8,1.16,14.9,rain,Sprinter,1500,FALSE,0,0,8,6611.4
DEL000701,12/7/2023 9:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.7,9.1,1.32,24.9,rain,Sprinter,1500,FALSE,1,3,9,10873.45
DEL000702,6/2/2023 16:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,1.2,29.6,0.03,27.7,clear,Large Truck,5000,FALSE,3,4,16,10036.84
DEL000703,7/22/2023 20:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.37,22.6,0.01,29.2,clear,Small Van,1000,FALSE,4,5,20,6617.47
DEL000704,7/22/2023 14:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.53,26.5,0.1,18.5,clear,Small Van,1000,FALSE,3,5,14,2785.2
DEL000705,12/5/2023 6:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.67,3.2,0.02,17.1,clear,Medium Truck,3000,FALSE,5,1,6,6111.74
DEL000706,9/5/2023 15:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.69,9.6,1.73,23.9,rain,Medium Truck,3000,FALSE,3,1,15,5718.9
DEL000707,8/8/2023 14:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.75,23.8,0.05,1.5,clear,Medium Truck,3000,FALSE,1,1,14,2354.91
DEL000708,12/2/2023 16:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.65,7.3,0.05,7.8,clear,Large Truck,5000,FALSE,2,5,16,8397.49
DEL000709,11/26/2023 14:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.6,8,0.03,15.6,clear,Sprinter,1500,FALSE,4,6,14,4601.6
